movieId,degree,m_degree,f_degree
910,4.574400471,4.655358352,4.482025697
4848,4.574288962,4.626326922,4.51073725
176601,4.573592623,4.713865779,4.341534535
1997,4.572480167,4.59635456,4.538294255
31658,4.57213117,4.436449269,4.685386237
78499,4.571201521,4.603459586,4.527944839
1028,4.570222372,4.537692627,4.589368183
51255,4.565074979,4.624176819,4.497456305
1293,4.564410932,4.579423183,4.540872312
208,4.56312753,4.555445588,4.550187542
122882,4.555326412,4.508806257,4.591024032
1500,4.55442563,4.648967959,4.445515662
265,4.551017814,4.521841107,4.569651261
8636,4.549735603,4.561326065,4.522290448
7254,4.548652731,4.553532439,4.532541394
2012,4.547567465,4.652410124,4.421408378
2599,4.542668248,4.61982752,4.45336546
306,4.539388897,4.640566099,4.421529318
720,4.537542165,4.64198144,4.41470252
5669,4.535340749,4.569281146,4.489495037
56782,4.534651172,4.50380009,4.560072324
111759,4.529557219,4.53114334,4.520838621
2353,4.529417904,4.511284798,4.533810704
49530,4.52887438,4.406303191,4.638718142
3435,4.527165098,4.558043357,4.491605157
898,4.52259981,4.539424447,4.502258822
1673,4.519019306,4.626317249,4.393663811
2288,4.518428641,4.481503448,4.546532799
8982,4.513865779,4.213865779,4.813668671
54001,4.512715315,4.538606856,4.485088455
93432,4.509706045,4.511092623,4.508201202
114635,4.509706045,4.3416528,4.635934937
172577,4.508319467,4.511092623,4.505467468
159819,4.506932889,4.3416528,4.755467468
741,4.505645587,4.452689272,4.548842718
7141,4.505546311,4.755546311,4.255467468
7832,4.505546311,5.005546311,4.005467468
74573,4.505546311,4.674986134,4.002733734
100882,4.505546311,4.3416528,5.002733734
171749,4.505546311,4.508319467,4.502733734
175693,4.505546311,4.502773155,4.508201202
7143,4.505282724,4.536396255,4.465104582
1748,4.50463446,4.602826739,4.393042646
5381,4.504159733,5.002773155,4.255467468
25744,4.504159733,4.505546311,4.502733734
44949,4.504159733,5.005546311,3.502733734
74095,4.504159733,5.002773155,4.255467468
174487,4.504159733,4.002773155,4.755467468
179749,4.504159733,4.255546311,5.002733734
86955,4.504159733,5.002773155,4.255467468
100185,4.504159733,5.002773155,4.255467468
100277,4.504159733,4.255546311,5.002733734
1364,4.504159733,,4.508201202
106417,4.504159733,4.255546311,5.002733734
119065,4.504159733,5.002773155,4.255467468
128320,4.504159733,4.505546311,4.502733734
129713,4.504159733,4.755546311,4.002733734
147410,4.504159733,5.002773155,4.255467468
156783,4.504159733,5.005546311,3.502733734
926,4.504120318,4.447062054,4.566065245
1244,4.5032154,4.62235244,4.36310944
985,4.502773155,4.002773155,5.002733734
5386,4.502773155,4.502773155,4.502733734
6075,4.502773155,5.002773155,4.002733734
6136,4.502773155,4.502773155,4.502733734
7176,4.502773155,5.002773155,4.002733734
7200,4.502773155,5.002773155,4.002733734
7418,4.502773155,4.002773155,5.002733734
25789,4.502773155,5.002773155,4.002733734
26581,4.502773155,5.002773155,4.002733734
31112,4.502773155,4.002773155,5.002733734
32285,4.502773155,4.002773155,5.002733734
32442,4.502773155,5.002773155,4.002733734
46919,4.502773155,5.002773155,4.002733734
47482,4.502773155,5.002773155,4.002733734
47774,4.502773155,4.002773155,5.002733734
60411,4.502773155,4.502773155,4.502733734
67361,4.502773155,4.502773155,4.502733734
81445,4.502773155,4.002773155,5.002733734
92966,4.502773155,5.002773155,4.002733734
96071,4.502773155,5.002773155,4.002733734
99045,4.502773155,5.002773155,4.002733734
6749,4.502773155,4.505546311,
7336,4.502773155,4.505546311,
33264,4.502773155,4.505546311,
90945,4.502773155,4.505546311,
99766,4.502773155,4.505546311,
100725,4.502773155,4.505546311,
8651,4.502773155,,4.505467468
47566,4.502773155,,4.505467468
48389,4.502773155,,4.505467468
72178,4.502773155,,4.505467468
72787,4.502773155,,4.505467468
99889,4.502773155,,4.505467468
107130,4.502773155,4.502773155,4.502733734
110366,4.502773155,5.002773155,4.002733734
115965,4.502773155,4.002773155,5.002733734
115994,4.502773155,4.502773155,4.502733734
118890,4.502773155,,4.505467468
127044,4.502773155,5.002773155,4.002733734
127180,4.502773155,,4.505467468
127313,4.502773155,,4.505467468
105126,4.502773155,4.505546311,
107304,4.502773155,4.505546311,
117314,4.502773155,4.505546311,
124919,4.502773155,4.505546311,
126977,4.502773155,4.505546311,
131389,4.502773155,4.002773155,5.002733734
132319,4.502773155,,4.505467468
133325,4.502773155,5.002773155,4.002733734
141385,4.502773155,4.002773155,5.002733734
141690,4.502773155,4.002773155,5.002733734
141818,4.502773155,4.002773155,5.002733734
144017,4.502773155,,4.505467468
155748,4.502773155,5.002773155,4.002733734
158316,4.502773155,5.002773155,4.002733734
164959,4.502773155,,4.505467468
167792,4.502773155,4.002773155,5.002733734
175397,4.502773155,,4.505467468
182407,4.502773155,,4.505467468
135697,4.502773155,4.505546311,
158310,4.502773155,4.505546311,
174181,4.502773155,4.505546311,
179329,4.502773155,4.505546311,
191359,4.502773155,4.505546311,
914,4.502350668,4.461738888,4.537920799
167234,4.501386577,,4.502733734
167606,4.501386577,,4.502733734
170193,4.501386577,,4.502733734
170509,4.501386577,,4.502733734
172001,4.501386577,,4.502733734
172849,4.501386577,,4.502733734
174957,4.501386577,,4.502733734
175267,4.501386577,,4.502733734
178561,4.501386577,,4.502733734
178563,4.501386577,,4.502733734
178567,4.501386577,,4.502733734
179275,4.501386577,,4.502733734
182629,4.501386577,,4.502733734
184853,4.501386577,,4.502733734
184859,4.501386577,,4.502733734
186165,4.501386577,,4.502733734
186749,4.501386577,,4.502733734
188933,4.501386577,,4.502733734
190281,4.501386577,,4.502733734
192579,4.501386577,,4.502733734
129518,4.501386577,4.502773155,
129843,4.501386577,4.502773155,
132434,4.501386577,4.502773155,
132571,4.501386577,4.502773155,
133335,4.501386577,4.502773155,
133371,4.501386577,4.502773155,
133731,4.501386577,4.502773155,
134089,4.501386577,4.502773155,
134704,4.501386577,4.502773155,
134833,4.501386577,4.502773155,
134953,4.501386577,4.502773155,
135264,4.501386577,4.502773155,
135412,4.501386577,4.502773155,
135854,4.501386577,4.502773155,
136479,4.501386577,4.502773155,
136513,4.501386577,4.502773155,
136515,4.501386577,4.502773155,
136554,4.501386577,4.502773155,
137226,4.501386577,4.502773155,
139106,4.501386577,4.502773155,
139413,4.501386577,4.502773155,
139485,4.501386577,4.502773155,
139517,4.501386577,4.502773155,
140150,4.501386577,4.502773155,
140391,4.501386577,4.502773155,
140511,4.501386577,4.502773155,
141357,4.501386577,4.502773155,
141642,4.501386577,4.502773155,
141712,4.501386577,4.502773155,
142212,4.501386577,4.502773155,
143192,4.501386577,4.502773155,
143565,4.501386577,4.502773155,
144540,4.501386577,4.502773155,
144738,4.501386577,4.502773155,
144986,4.501386577,4.502773155,
145132,4.501386577,4.502773155,
148474,4.501386577,4.502773155,
150240,4.501386577,4.502773155,
152085,4.501386577,4.502773155,
152772,4.501386577,4.502773155,
153744,4.501386577,4.502773155,
155774,4.501386577,4.502773155,
155864,4.501386577,4.502773155,
156023,4.501386577,4.502773155,
156765,4.501386577,4.502773155,
156771,4.501386577,4.502773155,
156777,4.501386577,4.502773155,
156956,4.501386577,4.502773155,
157128,4.501386577,4.502773155,
157186,4.501386577,4.502773155,
157893,4.501386577,4.502773155,
158306,4.501386577,4.502773155,
158312,4.501386577,4.502773155,
158320,4.501386577,4.502773155,
158324,4.501386577,4.502773155,
158328,4.501386577,4.502773155,
160084,4.501386577,4.502773155,
161330,4.501386577,4.502773155,
162308,4.501386577,4.502773155,
162464,4.501386577,4.502773155,
163731,4.501386577,4.502773155,
164149,4.501386577,4.502773155,
165555,4.501386577,4.502773155,
165847,4.501386577,4.502773155,
166562,4.501386577,4.502773155,
166868,4.501386577,4.502773155,
166870,4.501386577,4.502773155,
166878,4.501386577,4.502773155,
166902,4.501386577,4.502773155,
167058,4.501386577,4.502773155,
167964,4.501386577,4.502773155,
169970,4.501386577,4.502773155,
170597,4.501386577,4.502773155,
170893,4.501386577,4.502773155,
171225,4.501386577,4.502773155,
172667,4.501386577,4.502773155,
173265,4.501386577,4.502773155,
173481,4.501386577,4.502773155,
175145,4.501386577,4.502773155,
176441,4.501386577,4.502773155,
176445,4.501386577,4.502773155,
177119,4.501386577,4.502773155,
178855,4.501386577,4.502773155,
182727,4.501386577,4.502773155,
183903,4.501386577,4.502773155,
184265,4.501386577,4.502773155,
185167,4.501386577,4.502773155,
185999,4.501386577,4.502773155,
187603,4.501386577,4.502773155,
188189,4.501386577,4.502773155,
188753,4.501386577,4.502773155,
188815,4.501386577,4.502773155,
188819,4.501386577,4.502773155,
190017,4.501386577,4.502773155,
190551,4.501386577,4.502773155,
193539,4.501386577,4.502773155,
193599,4.501386577,4.502773155,
3657,4.501386577,4.502773155,
4861,4.501386577,4.502773155,
5395,4.501386577,4.502773155,
7276,4.501386577,4.502773155,
8329,4.501386577,4.502773155,
8652,4.501386577,4.502773155,
9013,4.501386577,4.502773155,
25775,4.501386577,4.502773155,
25944,4.501386577,4.502773155,
26316,4.501386577,4.502773155,
26432,4.501386577,4.502773155,
26934,4.501386577,4.502773155,
27031,4.501386577,4.502773155,
27074,4.501386577,4.502773155,
27112,4.501386577,4.502773155,
27306,4.501386577,4.502773155,
27472,4.501386577,4.502773155,
27656,4.501386577,4.502773155,
32882,4.501386577,4.502773155,
33245,4.501386577,4.502773155,
36523,4.501386577,4.502773155,
40755,4.501386577,4.502773155,
42952,4.501386577,4.502773155,
43934,4.501386577,4.502773155,
48235,4.501386577,4.502773155,
48567,4.501386577,4.502773155,
48700,4.501386577,4.502773155,
49752,4.501386577,4.502773155,
49872,4.501386577,4.502773155,
50583,4.501386577,4.502773155,
52237,4.501386577,4.502773155,
52570,4.501386577,4.502773155,
52704,4.501386577,4.502773155,
54243,4.501386577,4.502773155,
54758,4.501386577,4.502773155,
55713,4.501386577,4.502773155,
58520,4.501386577,4.502773155,
58595,4.501386577,4.502773155,
58740,4.501386577,4.502773155,
59641,4.501386577,4.502773155,
59838,4.501386577,4.502773155,
60983,4.501386577,4.502773155,
61301,4.501386577,4.502773155,
62063,4.501386577,4.502773155,
64845,4.501386577,4.502773155,
67009,4.501386577,4.502773155,
68012,4.501386577,4.502773155,
68349,4.501386577,4.502773155,
69729,4.501386577,4.502773155,
70186,4.501386577,4.502773155,
71936,4.501386577,4.502773155,
72159,4.501386577,4.502773155,
74111,4.501386577,4.502773155,
74129,4.501386577,4.502773155,
77816,4.501386577,4.502773155,
78251,4.501386577,4.502773155,
78270,4.501386577,4.502773155,
80421,4.501386577,4.502773155,
80834,4.501386577,4.502773155,
81629,4.501386577,4.502773155,
82175,4.501386577,4.502773155,
82246,4.501386577,4.502773155,
82330,4.501386577,4.502773155,
82564,4.501386577,4.502773155,
82926,4.501386577,4.502773155,
84154,4.501386577,4.502773155,
85362,4.501386577,4.502773155,
86237,4.501386577,4.502773155,
86985,4.501386577,4.502773155,
88282,4.501386577,4.502773155,
88299,4.501386577,4.502773155,
89246,4.501386577,4.502773155,
92740,4.501386577,4.502773155,
95504,4.501386577,4.502773155,
96098,4.501386577,4.502773155,
96212,4.501386577,4.502773155,
96471,4.501386577,4.502773155,
98144,4.501386577,4.502773155,
99513,4.501386577,4.502773155,
99669,4.501386577,4.502773155,
100289,4.501386577,4.502773155,
101162,4.501386577,4.502773155,
101335,4.501386577,4.502773155,
102086,4.501386577,4.502773155,
3202,4.501386577,,4.502733734
3321,4.501386577,,4.502733734
6411,4.501386577,,4.502733734
6435,4.501386577,,4.502733734
6726,4.501386577,,4.502733734
7821,4.501386577,,4.502733734
8339,4.501386577,,4.502733734
8621,4.501386577,,4.502733734
8664,4.501386577,,4.502733734
25831,4.501386577,,4.502733734
25960,4.501386577,,4.502733734
26076,4.501386577,,4.502733734
26395,4.501386577,,4.502733734
26730,4.501386577,,4.502733734
26835,4.501386577,,4.502733734
26966,4.501386577,,4.502733734
27087,4.501386577,,4.502733734
27717,4.501386577,,4.502733734
31247,4.501386577,,4.502733734
32686,4.501386577,,4.502733734
33363,4.501386577,,4.502733734
40404,4.501386577,,4.502733734
40578,4.501386577,,4.502733734
41714,4.501386577,,4.502733734
45038,4.501386577,,4.502733734
48909,4.501386577,,4.502733734
50165,4.501386577,,4.502733734
51300,4.501386577,,4.502733734
57476,4.501386577,,4.502733734
59302,4.501386577,,4.502733734
59435,4.501386577,,4.502733734
59753,4.501386577,,4.502733734
59893,4.501386577,,4.502733734
60299,4.501386577,,4.502733734
60376,4.501386577,,4.502733734
61434,4.501386577,,4.502733734
61707,4.501386577,,4.502733734
61934,4.501386577,,4.502733734
62299,4.501386577,,4.502733734
64418,4.501386577,,4.502733734
69464,4.501386577,,4.502733734
70670,4.501386577,,4.502733734
71804,4.501386577,,4.502733734
72649,4.501386577,,4.502733734
72883,4.501386577,,4.502733734
73416,4.501386577,,4.502733734
74480,4.501386577,,4.502733734
74582,4.501386577,,4.502733734
75404,4.501386577,,4.502733734
77433,4.501386577,,4.502733734
78742,4.501386577,,4.502733734
79507,4.501386577,,4.502733734
80655,4.501386577,,4.502733734
80777,4.501386577,,4.502733734
82328,4.501386577,,4.502733734
82641,4.501386577,,4.502733734
83260,4.501386577,,4.502733734
84523,4.501386577,,4.502733734
85325,4.501386577,,4.502733734
85763,4.501386577,,4.502733734
91448,4.501386577,,4.502733734
93490,4.501386577,,4.502733734
94061,4.501386577,,4.502733734
94537,4.501386577,,4.502733734
94803,4.501386577,,4.502733734
95604,4.501386577,,4.502733734
95780,4.501386577,,4.502733734
97799,4.501386577,,4.502733734
99349,4.501386577,,4.502733734
100165,4.501386577,,4.502733734
100463,4.501386577,,4.502733734
102517,4.501386577,,4.502733734
102533,4.501386577,,4.502733734
103277,4.501386577,,4.502733734
104721,4.501386577,,4.502733734
106850,4.501386577,,4.502733734
106924,4.501386577,,4.502733734
107081,4.501386577,,4.502733734
107159,4.501386577,,4.502733734
108289,4.501386577,,4.502733734
108476,4.501386577,,4.502733734
111105,4.501386577,,4.502733734
111290,4.501386577,,4.502733734
115540,4.501386577,,4.502733734
116279,4.501386577,,4.502733734
116724,4.501386577,,4.502733734
117420,4.501386577,,4.502733734
117551,4.501386577,,4.502733734
119687,4.501386577,,4.502733734
120805,4.501386577,,4.502733734
121457,4.501386577,,4.502733734
123351,4.501386577,,4.502733734
125609,4.501386577,,4.502733734
126096,4.501386577,,4.502733734
127843,4.501386577,,4.502733734
128478,4.501386577,,4.502733734
128600,4.501386577,,4.502733734
128626,4.501386577,,4.502733734
128788,4.501386577,,4.502733734
107350,4.501386577,4.502773155,
107589,4.501386577,4.502773155,
108050,4.501386577,4.502773155,
111314,4.501386577,4.502773155,
116453,4.501386577,4.502773155,
116889,4.501386577,4.502773155,
117320,4.501386577,4.502773155,
117470,4.501386577,4.502773155,
117901,4.501386577,4.502773155,
118085,4.501386577,4.502773155,
118392,4.501386577,4.502773155,
118892,4.501386577,4.502773155,
119565,4.501386577,4.502773155,
120112,4.501386577,4.502773155,
120917,4.501386577,4.502773155,
122579,4.501386577,4.502773155,
127258,4.501386577,4.502773155,
128518,4.501386577,4.502773155,
128918,4.501386577,4.502773155,
129337,4.501386577,,4.502733734
129769,4.501386577,,4.502733734
129853,4.501386577,,4.502733734
130292,4.501386577,,4.502733734
130326,4.501386577,,4.502733734
130586,4.501386577,,4.502733734
132518,4.501386577,,4.502733734
132844,4.501386577,,4.502733734
133153,4.501386577,,4.502733734
133602,4.501386577,,4.502733734
134360,4.501386577,,4.502733734
135212,4.501386577,,4.502733734
135274,4.501386577,,4.502733734
136894,4.501386577,,4.502733734
137859,4.501386577,,4.502733734
138636,4.501386577,,4.502733734
139205,4.501386577,,4.502733734
141836,4.501386577,,4.502733734
141982,4.501386577,,4.502733734
142857,4.501386577,,4.502733734
143053,4.501386577,,4.502733734
143389,4.501386577,,4.502733734
143430,4.501386577,,4.502733734
144020,4.501386577,,4.502733734
144382,4.501386577,,4.502733734
145034,4.501386577,,4.502733734
145066,4.501386577,,4.502733734
145242,4.501386577,,4.502733734
146726,4.501386577,,4.502733734
148789,4.501386577,,4.502733734
149382,4.501386577,,4.502733734
149390,4.501386577,,4.502733734
149392,4.501386577,,4.502733734
149394,4.501386577,,4.502733734
149398,4.501386577,,4.502733734
150730,4.501386577,,4.502733734
151030,4.501386577,,4.502733734
151783,4.501386577,,4.502733734
151791,4.501386577,,4.502733734
155832,4.501386577,,4.502733734
156781,4.501386577,,4.502733734
158603,4.501386577,,4.502733734
158821,4.501386577,,4.502733734
158827,4.501386577,,4.502733734
158906,4.501386577,,4.502733734
158910,4.501386577,,4.502733734
158922,4.501386577,,4.502733734
158928,4.501386577,,4.502733734
158930,4.501386577,,4.502733734
159073,4.501386577,,4.502733734
159435,4.501386577,,4.502733734
160321,4.501386577,,4.502733734
162682,4.501386577,,4.502733734
162864,4.501386577,,4.502733734
164163,4.501386577,,4.502733734
122886,4.498077505,4.480022746,4.506361355
1674,4.495473712,4.442688489,4.538352292
3911,4.495204469,4.512339425,4.468260672
80463,4.493673948,4.485041867,4.49248223
2186,4.493317036,4.580840668,4.390999668
434,4.493199331,4.509048916,4.459421233
3275,4.492536927,4.416802276,4.55519473
1573,4.488438449,4.536498948,4.422940816
1374,4.487237063,4.569893343,4.388413212
115617,4.487216171,4.471534622,4.494754222
4235,4.486311075,4.495014348,4.473168505
1235,4.486237096,4.532501386,4.436335314
2947,4.484996016,4.564589229,4.391239516
2302,4.483420712,4.484736873,4.469857532
122904,4.482854611,4.483889398,4.472762894
1945,4.482627407,4.40166756,4.562802831
1299,4.481563812,4.485703736,4.479739563
307,4.481428208,4.592024729,4.35953162
3175,4.480477978,4.50471161,4.445046666
163809,4.479563975,5.011092623,4.24682583
